This file is created using RaceChrono Pro v10.2.3 ( http://racechrono.com/ ).
Format,3
Session title,"GGLC 2026-06-20"
Session type,Lap timing
Track name,"GGLC 2026-06-20"
Driver name,
Created,20/06/2026,17:32
Note,

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_battery_level,device_update_rate,fix_type,latitude,longitude,satellites,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed,accelerator_pos,relative_throttle_pos,rpm,throttle_pos,device_update_rate,x_acc,y_acc,z_acc,device_update_rate,x_acc,y_acc,z_acc,device_update_rate,x_rate_of_rotation,y_rate_of_rotation,z_rate_of_rotation,device_update_rate,x_rate_of_rotation,y_rate_of_rotation,z_rate_of_rotation,device_update_rate,x_magnetic_field,y_magnetic_field,z_magnetic_field
unix time,,,s,m,m,m,deg,%,Hz,,deg,deg,sats,m/s,G,Hz,G,deg,G,m/s,%,%,rpm,%,Hz,G,G,G,Hz,G,G,G,Hz,deg/s,deg/s,deg/s,Hz,deg/s,deg/s,deg/s,Hz,uT,uT,uT
,,,,,200: gps,200: gps,200: gps,200: gps,200: gps,200: gps,200: gps,200: gps,200: gps,200: gps,calc,calc,calc,calc,calc,calc,300: obd,300: obd,300: obd,300: obd,100: acc,100: acc,100: acc,100: acc,201: acc,201: acc,201: acc,201: acc,101: gyro,101: gyro,101: gyro,101: gyro,202: gyro,202: gyro,202: gyro,202: gyro,102: magn,102: magn,102: magn,102: magn
1781977672.029,0,,902.67,905.29641,0.177,22.45126,226.531,98.0,24.99945,3.0,36.666358,-121.6060141,14.0,8.28062,0.20103,20.0,-0.03119,1.77596,-0.19859,8.29171,14.90196,7.31587,3221.47368,16.47059,100.04295,0.06465,0.90163,0.57012,24.99945,-0.81624,-0.07942,0.57246,100.11592,-0.741,-1.9784,-4.262,24.99945,-2.1141,0.33256,-1.38231,98.09283,136.688,-226.7436,-605.9824
1781977672.032,0,,902.673,905.32149,0.177,22.45118,226.531,98.0,24.99944,3.0,36.6663579,-121.6060144,14.0,8.27323,0.20108,20.0,-0.03125,1.77969,-0.19864,8.28599,14.90196,7.30598,3220.13158,16.47059,100.04231,0.01277,0.89686,0.56333,24.99944,-0.81585,-0.07989,0.57292,100.11677,-0.849,-1.829,-3.239,24.99944,-2.09487,0.33179,-1.38462,98.0928,136.778,-226.7862,-605.9008
1781977672.036,0,,902.677,905.35492,0.177,22.45108,226.531,98.0,24.99943,3.0,36.6663577,-121.6060146,14.0,8.26338,0.20115,20.0,-0.03134,1.78467,-0.1987,8.27836,14.90196,7.2928,3218.34211,16.47059,100.04146,-0.05641,0.8905,0.55428,24.99943,-0.81534,-0.0805,0.57354,100.11788,-0.9514,-1.8846,0.2402,24.99943,-2.06923,0.33077,-1.38769,98.09276,136.898,-226.843,-605.792
1781977672.039,0,,902.68,905.38,0.177,22.451,226.66,98.0,24.99942,3.0,36.6663575,-121.6060148,14.0,8.256,0.20121,20.0,-0.0314,1.78841,-0.19874,8.27264,14.90196,7.28291,3217.0,16.47059,100.04082,-0.10829,0.88573,0.54749,24.99942,-0.81496,-0.08097,0.574,100.11871,-1.0282,-1.9263,2.8496,24.99942,-2.05,0.33,-1.39,98.09276,136.7522,-226.981,-605.9027
1781977672.042,0,,902.683,905.40618,0.177,22.45115,226.66,98.0,24.99941,3.0,36.6663573,-121.606015,14.0,8.25277,0.20126,20.0,-0.03147,1.79214,-0.19879,8.26692,14.90196,7.27303,3215.07692,16.47059,100.04022,-0.08137,0.8726,0.54816,24.99941,-0.81556,-0.08119,0.57542,100.11954,-1.105,-1.968,5.459,24.99941,-2.035,0.3735,-1.381,98.09276,136.6064,-227.119,-606.0134
1781977672.046,0,,902.687,905.44108,0.177,22.45135,226.66,98.0,24.99941,3.0,36.6663571,-121.6060153,14.0,8.24847,0.20134,20.0,-0.03156,1.79713,-0.19885,8.25929,14.90196,7.25985,3212.51282,16.47059,100.03941,-0.04548,0.8551,0.54906,24.99941,-0.81637,-0.0815,0.57732,100.12062,-0.8162,-3.2672,3.2334,24.99941,-2.015,0.4315,-1.369,98.09275,136.412,-227.303,-606.161
1781977672.049,0,,902.69,905.46725,0.177,22.4515,226.66,98.0,24.9994,3.0,36.666357,-121.6060155,14.0,8.24525,0.20139,20.0,-0.03162,1.80086,-0.19889,8.25357,14.90196,7.24996,3210.58974,16.47059,100.0388,-0.01856,0.84198,0.54973,24.9994,-0.81697,-0.08173,0.57874,100.12142,-0.5996,-4.2416,1.5642,24.9994,-2.0,0.475,-1.36,98.0928,136.4432,-227.2991,-606.2687
1781977672.052,0,,902.693,905.49343,0.177,22.45165,226.66,98.0,24.9994,3.0,36.6663568,-121.6060158,14.0,8.24202,0.20144,20.0,-0.03169,1.8046,-0.19894,8.24785,14.90196,7.24007,3208.66667,16.47059,100.03823,0.04189,0.84296,0.57598,24.9994,-0.81758,-0.08196,0.58016,100.12222,-0.383,-5.216,-0.105,24.9994,-1.985,0.5185,-1.351,98.09284,136.4744,-227.2952,-606.3764
1781977672.056,0,,902.697,905.52833,0.177,22.45185,226.66,98.0,24.99939,3.0,36.6663566,-121.606016,14.0,8.23772,0.20152,20.0,-0.03177,1.80958,-0.199,8.24022,14.90196,7.22689,3206.10256,16.47059,100.03747,0.12249,0.84426,0.61097,24.99939,-0.81838,-0.08227,0.58206,100.12325,0.9962,-5.1104,-3.9862,24.99939,-1.965,0.5765,-1.339,98.0929,136.516,-227.29,-606.52
1781977672.059,0,,902.7,905.5545,0.177,22.452,226.66,98.0,24.99939,3.0,36.6663564,-121.6060163,14.0,8.2345,0.20157,20.0,-0.03184,1.81331,-0.19904,8.2345,14.90196,7.217,3204.17949,16.47059,100.03689,0.18294,0.84524,0.63722,24.99939,-0.81899,-0.0825,0.58348,100.12402,2.0306,-5.0312,-6.8971,24.99939,-1.95,0.62,-1.33,98.09292,136.6135,-227.2015,-606.5872
1781977672.062,0,,902.703,905.58067,0.177,22.45215,226.66,98.0,24.99939,3.0,36.6663563,-121.6060165,14.0,8.23128,0.20161,20.0,-0.03191,1.81723,-0.19907,8.23033,14.90196,7.20712,3202.25641,16.47059,100.03635,0.15118,0.87244,0.60987,24.99939,-0.81959,-0.08272,0.5849,100.12479,3.065,-4.952,-9.808,24.99939,-1.935,0.6635,-1.321,98.09294,136.711,-227.113,-606.6544
1781977672.066,0,,902.707,905.61557,0.177,22.45235,226.66,98.0,24.99938,3.0,36.666356,-121.6060167,14.0,8.22698,0.20166,20.0,-0.032,1.82245,-0.1991,8.22477,14.90196,7.19394,3199.69231,16.47059,100.03563,0.10884,0.9087,0.57341,24.99938,-0.82039,-0.08303,0.5868,100.12578,1.0626,-3.8432,-6.5848,24.99938,-1.915,0.7215,-1.309,98.09296,136.841,-226.995,-606.744
1781977672.069,0,,902.71,905.64175,0.177,22.4525,226.66,98.0,24.99938,3.0,36.6663559,-121.606017,14.0,8.22375,0.20169,20.0,-0.03207,1.82637,-0.19913,8.2206,14.90196,7.18405,3197.76923,16.47059,100.03509,0.07709,0.9359,0.54606,24.99938,-0.821,-0.08326,0.58822,100.12651,-0.4392,-3.0116,-4.1674,24.99938,-1.9,0.765,-1.3,98.09296,136.87809,-226.929,-606.71482
1781977672.072,0,,902.713,905.66792,0.177,22.45265,226.66,98.0,24.99937,3.0,36.6663557,-121.6060172,14.0,8.22053,0.20173,20.0,-0.03213,1.83029,-0.19915,8.21643,14.90196,7.17416,3195.84615,16.47059,100.03459,0.02579,0.93703,0.5437,24.99937,-0.8216,-0.08349,0.58965,100.12725,-1.941,-2.18,-1.75,24.99937,-1.885,0.8085,-1.291,98.09295,136.91518,-226.863,-606.68564
1781977672.077,0,,902.718,905.71155,0.177,22.4529,226.66,98.0,24.99937,3.0,36.6663554,-121.6060175,14.0,8.21515,0.20179,20.0,-0.03225,1.83682,-0.1992,8.20948,14.90196,7.15769,3192.64103,16.47059,100.03375,-0.05971,0.93891,0.53978,24.99937,-0.82261,-0.08387,0.59202,100.12842,-2.7995,-0.6575,3.266,24.99937,-1.86,0.881,-1.276,98.09294,136.977,-226.753,-606.637
1781977672.079,0,,902.72,905.729,0.177,22.453,226.739,98.0,24.99936,3.0,36.6663553,-121.6060177,14.0,8.213,0.20182,20.0,-0.03229,1.83943,-0.19922,8.2067,14.90196,7.1511,3191.35897,16.47059,100.03341,-0.09392,0.93967,0.53821,24.99936,-0.82301,-0.08402,0.59296,100.12889,-3.1429,-0.0485,5.2724,24.99936,-1.85,0.91,-1.27,98.09292,136.9228,-226.6958,-606.6932
1781977672.082,0,,902.723,905.75262,0.177,22.45285,226.739,98.0,24.99936,3.0,36.6663552,-121.6060179,14.075,8.2082,0.20185,20.0,-0.03236,1.84335,-0.19924,8.20253,14.90196,7.14121,3189.4359,16.47059,100.03294,-0.0443,0.90687,0.54264,24.99936,-0.82361,-0.0838,0.59334,100.12959,-3.658,0.865,8.282,24.99936,-1.84475,0.9475,-1.26775,98.09289,136.8415,-226.61,-606.7775
1781977672.087,0,,902.728,905.792,0.177,22.4526,226.739,98.0,24.99935,3.0,36.6663549,-121.6060182,14.2,8.2002,0.20192,20.0,-0.03248,1.84988,-0.19929,8.19558,14.90196,7.12473,3186.23077,16.47059,100.03216,0.0384,0.85222,0.55003,24.99935,-0.8246,-0.08341,0.59396,100.1307,-1.8255,1.494,2.866,24.99935,-1.836,1.01,-1.264,98.09285,136.706,-226.467,-606.918
1781977672.089,0,,902.73,905.80775,0.177,22.4525,226.739,98.0,24.99935,3.0,36.6663548,-121.6060183,14.25,8.197,0.20194,20.0,-0.03252,1.85249,-0.1993,8.1928,14.90196,7.11814,3184.94872,16.4625,100.03185,0.07148,0.83035,0.55299,24.99935,-0.825,-0.08326,0.59421,100.13114,-1.0925,1.7456,0.6996,24.99935,-1.8325,1.035,-1.2625,98.09285,136.7762,-226.4596,-606.9324
1781977672.092,0,,902.733,905.83137,0.177,22.45235,226.739,98.0,24.99935,3.0,36.6663547,-121.6060185,14.325,8.1922,0.20198,20.0,-0.03259,1.85641,-0.19933,8.18863,14.90196,7.10826,3183.02564,16.45037,100.03141,0.12181,0.8417,0.58294,24.99935,-0.8256,-0.08303,0.59459,100.1318,0.007,2.123,-2.55,24.99935,-1.82725,1.0725,-1.26025,98.09286,136.8815,-226.4485,-606.954
1781977672.097,0,,902.738,905.87075,0.177,22.4521,226.739,98.0,24.99934,3.0,36.6663544,-121.6060188,14.45,8.1842,0.20204,20.0,-0.0327,1.86294,-0.19937,8.18168,14.90196,7.09178,3179.82051,16.43016,100.03069,0.20568,0.86062,0.63286,24.99934,-0.82659,-0.08265,0.59521,100.13283,-1.0415,1.2205,-6.19,24.99934,-1.8185,1.135,-1.2565,98.09286,137.057,-226.43,-606.99
1781977672.099,0,,902.74,905.8865,0.177,22.452,226.739,98.0,24.99934,3.0,36.6663543,-121.6060189,14.5,8.181,0.20206,20.0,-0.03275,1.86555,-0.19939,8.1789,14.90196,7.08519,3178.53846,16.42207,100.0304,0.23923,0.86819,0.65282,24.99934,-0.82699,-0.0825,0.59546,100.13325,-1.4609,0.8595,-7.646,24.99934,-1.815,1.16,-1.255,98.09286,137.1438,-226.4236,-606.993
1781977672.102,0,,902.743,905.91013,0.177,22.45185,226.739,98.0,24.99934,3.0,36.6663542,-121.6060191,14.575,8.1762,0.2021,20.0,-0.03282,1.86947,-0.19942,8.17473,14.90196,7.0753,3176.61538,16.40995,100.03001,0.15629,0.87287,0.62624,24.99934,-0.82759,-0.08227,0.59584,100.13387,-2.09,0.318,-9.83,24.99934,-1.80975,1.1975,-1.25275,98.09286,137.274,-226.414,-606.9975
1781977672.107,0,,902.748,905.9495,0.177,22.4516,226.739,98.0,24.99933,3.0,36.6663539,-121.6060194,14.7,8.1682,0.20216,20.0,-0.03293,1.87599,-0.19946,8.16778,14.90196,7.05882,3173.41026,16.38973,100.02935,0.01807,0.88067,0.58193,24.99933,-0.82858,-0.08188,0.59646,100.13483,-1.4275,0.9395,-3.1925,24.99933,-1.801,1.26,-1.249,98.09285,137.491,-226.398,-607.005
1781977672.109,0,,902.75,905.96525,0.177,22.4515,226.739,98.0,24.99933,3.0,36.6663538,-121.6060195,14.75,8.165,0.20219,20.0,-0.03298,1.87861,-0.19948,8.165,14.90196,7.05135,3172.12821,16.38165,100.02908,-0.03722,0.88379,0.56421,24.99933,-0.82898,-0.08173,0.59671,100.13522,-1.1625,1.1881,-0.5375,24.99933,-1.7975,1.285,-1.2475,98.09286,137.5336,-226.3788,-607.0282
1781977672.112,0,,902.753,905.98888,0.177,22.45135,226.739,98.0,24.99932,3.0,36.6663537,-121.6060197,14.825,8.1602,0.20223,20.0,-0.03303,1.88148,-0.19952,8.16194,14.90196,7.04015,3170.20513,16.36952,100.02872,-0.07604,0.88712,0.57403,24.99932,-0.82957,-0.0815,0.59709,100.1358,-0.765,1.561,3.445,24.99932,-1.79225,1.3225,-1.24525,98.09288,137.5975,-226.35,-607.063
1781977672.117,0,,902.758,906.02825,0.177,22.4511,226.739,98.0,24.99932,3.0,36.6663534,-121.60602,14.95,8.1522,0.2023,20.0,-0.03311,1.88627,-0.19958,8.15684,14.90196,7.02148,3167.0,16.3493,100.02813,-0.14074,0.89268,0.5904,24.99932,-0.83057,-0.08112,0.59771,100.13669,-2.82778,0.60822,5.30944,24.99932,-1.7835,1.385,-1.2415,98.09291,137.704,-226.302,-607.121
1781977672.119,0,,902.76,906.044,0.177,22.451,226.919,98.0,24.99932,3.0,36.6663533,-121.6060202,15.0,8.149,0.20233,20.0,-0.03315,1.88819,-0.1996,8.1548,14.90196,7.01401,3165.71795,16.34122,100.02789,-0.16662,0.8949,0.59694,24.99932,-0.83097,-0.08097,0.59796,100.13705,-3.65289,0.22711,6.05522,24.99932,-1.78,1.41,-1.24,98.09291,137.73364,-226.256,-607.12045
1781977672.121,0,,902.762,906.06025,0.177,22.45095,226.919,98.0,24.99932,3.0,36.6663532,-121.6060203,15.0,8.14725,0.20236,20.0,-0.03318,1.89011,-0.19962,8.15276,14.90196,7.00654,3164.4359,16.33313,100.02767,-0.12137,0.89753,0.59417,24.99932,-0.83202,-0.08037,0.59846,100.1374,-4.478,-0.154,6.801,24.99932,-1.786,1.4075,-1.25,98.0929,137.76327,-226.21,-607.11991
1781977672.128,0,,902.769,906.11713,0.177,22.45078,226.919,98.0,24.99932,3.0,36.6663529,-121.6060208,15.0,8.14112,0.20246,20.0,-0.0333,1.89681,-0.19971,8.14562,14.90196,6.98039,3159.94872,16.30483,100.02692,0.03703,0.90674,0.58446,24.99932,-0.83569,-0.07828,0.60021,100.13854,-1.1026,-2.9358,-2.3011,24.99932,-1.807,1.39875,-1.285,98.09289,137.867,-226.049,-607.118
1781977672.129,0,,902.77,906.12525,0.177,22.45075,226.919,98.0,24.99932,3.0,36.6663528,-121.6060208,15.0,8.14025,0.20248,20.0,-0.03332,1.89777,-0.19972,8.1446,14.90196,6.97666,3159.30769,16.30079,100.02681,0.05965,0.90806,0.58307,24.99932,-0.83622,-0.07798,0.60046,100.1387,-0.6204,-3.3332,-3.6014,24.99932,-1.81,1.3975,-1.29,98.09289,137.8951,-226.035,-607.1525
1781977672.131,0,,902.772,906.1415,0.177,22.4507,226.919,98.0,24.99932,3.0,36.6663527,-121.606021,15.0,8.1385,0.20251,20.0,-0.03335,1.89969,-0.19974,8.14256,14.90196,6.96919,3158.02564,16.2927,100.02663,0.07022,0.90416,0.59374,24.99932,-0.83727,-0.07739,0.60096,100.13903,0.344,-4.128,-6.202,24.99932,-1.816,1.395,-1.3,98.0929,137.9513,-226.007,-607.2215
1781977672.138,0,,902.779,906.19838,0.177,22.45053,226.919,98.0,24.99932,3.0,36.6663524,-121.6060214,15.0,8.13237,0.20261,20.0,-0.03347,1.9064,-0.19983,8.13542,14.90196,6.94304,3153.53846,16.2644,100.02597,0.10719,0.89053,0.63107,24.99932,-0.84094,-0.0753,0.60271,100.14005,2.1836,-5.0359,-6.0081,24.99932,-1.837,1.38625,-1.335,98.09294,138.148,-225.909,-607.463
1781977672.139,0,,902.78,906.2065,0.177,22.4505,226.919,98.0,24.99932,3.0,36.6663523,-121.6060215,15.0,8.1315,0.20262,20.0,-0.03348,1.90735,-0.19984,8.1344,14.90196,6.93931,3152.89744,16.26036,100.02588,0.11247,0.88858,0.6364,24.99932,-0.84147,-0.075,0.60296,100.1402,2.4464,-5.1656,-5.9804,24.99932,-1.84,1.385,-1.34,98.09294,138.1819,-225.9217,-607.4312
1781977672.141,0,,902.782,906.22275,0.177,22.45045,226.919,98.0,24.99932,3.0,36.6663522,-121.6060216,15.0,8.12975,0.20265,20.0,-0.03352,1.90927,-0.19986,8.13236,14.90196,6.93184,3151.61538,16.25227,100.02571,0.07024,0.88652,0.62927,24.99932,-0.84252,-0.0744,0.60346,100.14049,2.972,-5.425,-5.925,24.99932,-1.846,1.3825,-1.35,98.09294,138.2497,-225.9471,-607.3676
1781977672.148,0,,902.789,906.27963,0.177,22.45027,226.919,98.0,24.99932,3.0,36.6663519,-121.6060221,15.0,8.12362,0.20276,20.0,-0.03364,1.91598,-0.19995,8.12522,14.90196,6.9057,3147.12821,16.22397,100.02514,-0.07759,0.87931,0.60428,24.99932,-0.8462,-0.07232,0.60521,100.1414,1.2038,-6.7529,1.0659,24.99932,-1.867,1.37375,-1.385,98.09295,138.487,-226.036,-607.145
1781977672.149,0,,902.79,906.28775,0.177,22.45025,226.919,98.0,24.99932,3.0,36.6663518,-121.6060222,15.0,8.12275,0.20277,20.0,-0.03365,1.91694,-0.19996,8.1242,14.90196,6.90196,3146.48718,16.21993,100.02506,-0.09871,0.87828,0.60071,24.99932,-0.84672,-0.07202,0.60546,100.14153,0.9512,-6.9426,2.0646,24.99932,-1.87,1.3725,-1.39,98.09295,138.4785,-226.0469,-607.1471
1781977672.151,0,,902.792,906.304,0.177,22.4502,226.919,98.0,24.99932,3.0,36.6663517,-121.6060223,15.0,8.121,0.2028,20.0,-0.03369,1.91885,-0.19998,8.12216,14.90196,6.89449,3145.20513,16.21185,100.02492,-0.09106,0.89115,0.58548,24.99932,-0.84777,-0.07142,0.60596,100.14179,0.446,-7.322,4.062,24.99932,-1.876,1.37,-1.4,98.09294,138.4615,-226.0687,-607.1513
1781977672.156,0,,902.797,906.34463,0.177,22.45008,226.919,98.0,24.99932,3.0,36.6663515,-121.6060226,15.0,8.11662,0.20287,20.0,-0.03377,1.92365,-0.20004,8.11706,14.90196,6.87582,3142.0,16.19163,100.02458,-0.07194,0.92332,0.54739,24.99932,-0.8504,-0.06993,0.60721,100.14235,-1.2785,-6.024,3.705,24.99932,-1.891,1.36375,-1.425,98.09292,138.419,-226.1232,-607.1618
1781977672.158,0,,902.799,906.36088,0.177,22.45003,226.919,98.0,24.99932,3.0,36.6663514,-121.6060228,15.0,8.11487,0.2029,20.0,-0.0338,1.92556,-0.20006,8.11502,14.90196,6.86835,3139.68831,16.18355,100.02445,-0.06429,0.93619,0.53216,24.99932,-0.85145,-0.06933,0.6077,100.14257,-1.9683,-5.5048,3.5622,24.99932,-1.897,1.36125,-1.435,98.09291,138.402,-226.145,-607.166
1781977672.159,0,,902.8,906.369,0.177,22.45,227.001,98.0,24.99932,3.0,36.6663513,-121.6060228,15.0,8.114,0.20292,20.0,-0.03382,1.92652,-0.20008,8.114,14.90196,6.86461,3138.53247,16.1795,100.02438,-0.06047,0.94263,0.52454,24.99932,-0.85197,-0.06903,0.60795,100.14269,-2.3132,-5.2452,3.4908,24.99932,-1.9,1.36,-1.44,98.09292,138.4122,-226.1407,-607.1703
1781977672.159,0,,902.8,906.369,0.177,22.45,227.001,98.0,24.99932,3.0,36.6663513,-121.6060228,15.0,8.114,0.20292,20.0,-0.03382,1.92652,-0.20008,8.114,14.90196,6.86461,3138.53247,16.1795,100.02438,-0.06047,0.94263,0.52454,24.99932,-0.85197,-0.06903,0.60795,100.14269,-2.3132,-5.2452,3.4908,24.99932,-1.9,1.36,-1.44,98.09292,138.4122,-226.1407,-607.1703
1781977672.161,0,,902.802,906.38525,0.177,22.44995,227.001,98.0,24.99932,3.0,36.6663512,-121.606023,15.0,8.1091,0.20293,20.0,-0.03382,1.92625,-0.20009,8.10902,14.90196,6.85714,3136.22078,16.17142,100.02427,-0.01801,0.91978,0.54208,24.99932,-0.85177,-0.06959,0.60751,100.14291,-3.003,-4.726,3.348,24.99932,-1.904,1.3455,-1.446,98.09293,138.4326,-226.1321,-607.1789
1781977672.168,0,,902.809,906.44213,0.177,22.44978,227.001,98.0,24.99933,3.0,36.6663509,-121.6060235,15.0,8.09195,0.20297,20.0,-0.0338,1.92529,-0.20013,8.09159,14.90196,6.831,3128.12987,16.14312,100.02389,0.13061,0.83984,0.60347,24.99933,-0.85108,-0.07151,0.60594,100.14357,1.4714,-5.1915,-3.2236,24.99933,-1.918,1.29475,-1.467,98.09296,138.504,-226.102,-607.209
1781977672.169,0,,902.81,906.45025,0.177,22.44975,227.001,98.0,24.99933,3.0,36.6663509,-121.6060235,15.0,8.0895,0.20297,20.0,-0.0338,1.92515,-0.20014,8.0891,14.90196,6.82726,3126.97403,16.13907,100.02383,0.15184,0.82842,0.61224,24.99933,-0.85098,-0.07179,0.60571,100.14366,2.1106,-5.258,-4.1624,24.99933,-1.92,1.2875,-1.47,98.09295,138.53791,-226.06027,-607.16355
1781977672.171,0,,902.812,906.4665,0.177,22.4497,227.001,98.0,24.99933,3.0,36.6663508,-121.6060237,15.0,8.0846,0.20299,20.0,-0.0338,1.92488,-0.20015,8.08412,14.90196,6.81979,3124.66234,16.13099,100.02375,0.15443,0.8266,0.60777,24.99933,-0.85078,-0.07234,0.60526,100.14385,3.389,-5.391,-6.04,24.99933,-1.924,1.273,-1.476,98.09295,138.60573,-225.97682,-607.07264
1781977672.179,0,,902.82,906.5315,0.177,22.4495,227.001,98.0,24.99934,3.0,36.6663504,-121.6060243,15.0,8.065,0.20303,20.0,-0.03378,1.92379,-0.2002,8.0642,14.90196,6.78992,3115.41558,16.09865,100.02342,0.16479,0.81934,0.58991,24.99934,-0.84998,-0.07454,0.60347,100.14446,-0.3574,-4.2086,-6.2656,24.99934,-1.94,1.215,-1.5,98.09292,138.877,-225.643,-606.709
1781977672.181,0,,902.822,906.54775,0.177,22.44945,227.001,98.0,24.99934,3.0,36.6663503,-121.6060244,15.0,8.0601,0.20305,20.0,-0.03377,1.92351,-0.20022,8.05922,14.90196,6.78245,3113.1039,16.09056,100.02336,0.12844,0.83164,0.56517,24.99934,-0.84979,-0.07509,0.60302,100.14461,-1.294,-3.913,-6.322,24.99934,-1.944,1.2005,-1.506,98.09292,138.8424,-225.629,-606.7424
1781977672.184,0,,902.825,906.57213,0.177,22.44938,227.001,98.0,24.99935,3.0,36.6663502,-121.6060246,15.0,8.05275,0.20306,20.0,-0.03377,1.9231,-0.20024,8.05175,14.90196,6.77124,3109.63636,16.07843,100.02328,0.07393,0.85009,0.52806,24.99935,-0.84949,-0.07592,0.60235,100.14478,-1.3063,-2.6824,-2.9386,24.99935,-1.95,1.17875,-1.515,98.09293,138.7905,-225.608,-606.7925
1781977672.189,0,,902.83,906.61275,0.177,22.44925,227.001,98.0,24.99935,3.0,36.66635,-121.606025,15.0,8.0405,0.20309,20.0,-0.03376,1.92242,-0.20027,8.0393,14.90196,6.75257,3103.85714,16.06586,100.02314,-0.01693,0.88083,0.46621,24.99935,-0.84899,-0.07729,0.60122,100.14507,-1.3268,-0.6314,2.7004,24.99935,-1.96,1.1425,-1.53,98.09295,138.704,-225.573,-606.876
1781977672.191,0,,902.832,906.629,0.177,22.4492,227.001,98.0,24.99935,3.0,36.6663499,-121.6060251,15.0,8.0356,0.2031,20.0,-0.03375,1.92215,-0.20028,8.03432,14.90196,6.7451,3101.54545,16.06083,100.02308,-0.01075,0.85687,0.48441,24.99935,-0.84879,-0.07785,0.60078,100.14518,-1.335,0.189,4.956,24.99935,-1.964,1.128,-1.536,98.09295,138.665,-225.617,-606.9682
1781977672.199,0,,902.84,906.694,0.177,22.449,227.146,98.0,24.99936,3.0,36.6663495,-121.6060257,15.0,8.016,0.20315,20.0,-0.03373,1.92106,-0.20033,8.0144,14.90196,6.71522,3092.2987,16.04072,100.02284,0.01397,0.76101,0.55717,24.99936,-0.848,-0.08005,0.59898,100.14549,-0.4462,1.1058,2.0056,24.99936,-1.98,1.07,-1.56,98.09296,138.509,-225.793,-607.337
1781977672.201,0,,902.842,906.70975,0.177,22.4492,227.146,98.0,24.99937,3.0,36.6663494,-121.6060258,15.0,8.0107,0.20316,20.0,-0.03373,1.92078,-0.20034,8.00942,14.90196,6.70775,3089.98701,16.0357,100.02281,0.053,0.7698,0.56235,24.99937,-0.84735,-0.07975,0.59803,100.14556,-0.224,1.335,1.268,24.99937,-1.971,1.0605,-1.561,98.09294,138.531,-225.8156,-607.1984
1781977672.209,0,,902.85,906.77275,0.177,22.45,227.146,98.0,24.99939,3.0,36.666349,-121.6060263,15.0,7.9895,0.20321,20.0,-0.03371,1.91969,-0.2004,7.9895,14.90196,6.67787,3080.74026,16.01559,100.02266,0.20914,0.80496,0.58307,24.99939,-0.84476,-0.07854,0.59424,100.14572,-0.7256,0.8742,-7.4776,24.99939,-1.935,1.0225,-1.565,98.0929,138.619,-225.906,-606.644
1781977672.211,0,,902.852,906.7885,0.177,22.4502,227.146,98.0,24.99939,3.0,36.6663489,-121.6060264,15.0,7.9842,0.20321,20.0,-0.03371,1.91939,-0.2004,7.9843,14.90196,6.6704,3078.42857,16.01056,100.02265,0.18016,0.80729,0.57129,24.99939,-0.84411,-0.07824,0.59329,100.14576,-0.851,0.759,-9.664,24.99939,-1.926,1.013,-1.566,98.0929,138.611,-225.9264,-606.6308
1781977672.212,0,,902.853,906.79637,0.177,22.4503,227.146,98.0,24.99939,3.0,36.6663489,-121.6060265,15.0,7.98155,0.20322,20.0,-0.0337,1.91924,-0.2004,7.9817,14.90196,6.66667,3077.27273,16.00804,100.02265,0.16567,0.80845,0.56539,24.99939,-0.84379,-0.07809,0.59282,100.14576,-0.665,0.771,-8.9471,24.99939,-1.9215,1.00825,-1.5665,98.09291,138.607,-225.9366,-606.6242
1781977672.219,0,,902.86,906.8515,0.177,22.451,227.146,98.0,24.99941,3.0,36.6663485,-121.6060269,15.0,7.963,0.20323,20.0,-0.03369,1.9182,-0.20042,7.9635,14.90196,6.66667,3069.18182,15.99045,100.02261,0.06424,0.81659,0.52413,24.99941,-0.84152,-0.07704,0.5895,100.14576,0.637,0.855,-3.9288,24.99941,-1.89,0.975,-1.57,98.09292,138.579,-226.008,-606.578
1781977672.221,0,,902.862,906.86725,0.177,22.4512,227.146,98.0,24.99941,3.0,36.6663484,-121.606027,15.0,7.9577,0.20323,20.0,-0.03368,1.9179,-0.20042,7.9583,14.90196,6.66667,3066.87013,15.98542,100.02262,0.02127,0.81575,0.52387,24.99941,-0.84087,-0.07674,0.58855,100.14576,1.009,0.879,-2.495,24.99941,-1.881,0.9655,-1.571,98.09291,138.52573,-226.03836,-606.57036
1781977672.229,0,,902.87,906.93025,0.177,22.452,227.146,98.0,24.99943,3.0,36.666348,-121.6060275,15.0,7.9365,0.20325,20.0,-0.03366,1.91671,-0.20044,7.9375,14.90196,6.66667,3057.62338,15.96531,100.02268,-0.15061,0.81241,0.52281,24.99943,-0.83828,-0.07554,0.58476,100.14561,-1.9342,-0.5626,4.4082,24.99943,-1.845,0.9275,-1.575,98.09288,138.31264,-226.15982,-606.53982
